filename,window_start,window_end,window_duration,window_frames,eye_contact_ratio,face_visibility_ratio,gaze_center_ratio,valid_gaze_frames,gaze_center_frames,looking_away_total_time,head_pitch_offset_mean,head_pitch_offset_std,head_yaw_mean,head_yaw_std,head_roll_mean,head_roll_std,head_movement_mean_delta,head_movement_stability_score,blink_count,blink_rate_per_minute,gaze_horizontal_ratio_mean,gaze_horizontal_ratio_std,gaze_vertical_ratio_mean,gaze_vertical_ratio_std,primary_gaze_horizontal_ratio,primary_gaze_vertical_ratio,primary_gaze_zone_ratio,secondary_gaze_zone_ratio,gaze_deviation_from_primary_ratio,gaze_deviation_from_primary_mean,primary_head_pitch,primary_head_yaw,head_deviation_from_primary_ratio,head_deviation_from_primary_mean
sample16.mp4,0.0,3.0,3.0,9,0.7778,1.0,0.0,0,0,0.67,1.7477,0.9738,-21.9391,3.3934,-1.3414,1.8158,31.5175,3.08,0,0.0,,,,,,,0.0,0.0,0.0,,-176.8823,-23.489,0.1111,42.9677
sample16.mp4,3.0,6.0,3.0,9,0.7778,1.0,0.0,0,0,0.67,1.8896,1.2796,-21.0926,4.3872,-4.8471,2.5771,2.6788,27.18,0,0.0,,,,,,,0.0,0.0,0.0,,-176.8823,-23.489,0.1111,4.3449
sample16.mp4,6.0,9.0,3.0,9,1.0,1.0,0.0,0,0,0.0,2.2478,1.3569,-20.3456,2.8767,1.2585,4.235,32.2327,3.01,0,0.0,,,,,,,0.0,0.0,0.0,,-176.8823,-23.489,0.2222,81.7973
sample16.mp4,9.0,12.0,3.0,9,1.0,1.0,0.0,0,0,0.0,3.5947,1.2757,-21.153,2.2041,8.3443,1.7996,1.6597,37.6,0,0.0,,,,,,,0.0,0.0,0.0,,-176.8823,-23.489,0.0,3.1126
sample16.mp4,12.0,15.0,3.0,9,1.0,1.0,0.0,0,0,0.0,3.6632,1.7757,-21.1777,3.8647,6.5634,1.8668,2.8793,25.78,0,0.0,,,,,,,0.0,0.0,0.0,,-176.8823,-23.489,0.0,4.244
sample16.mp4,15.0,18.0,3.0,9,0.7778,1.0,0.0,0,0,0.67,3.0662,2.0279,-13.132,12.0032,-3.3361,2.8353,19.0658,4.98,0,0.0,,,,,,,0.0,0.0,0.0,,-176.8823,-23.489,0.3333,50.2431
sample16.mp4,18.0,21.0,3.0,9,1.0,1.0,0.0,0,0,0.0,0.6838,0.5807,-22.1414,3.4655,-2.8849,0.7904,61.1984,1.61,0,0.0,,,,,,,0.0,0.0,0.0,,-176.8823,-23.489,0.2222,82.6426
sample16.mp4,21.0,24.0,3.0,9,1.0,1.0,0.0,0,0,0.0,1.1361,0.5464,-26.0825,3.342,0.7126,2.6145,1.6147,38.25,0,0.0,,,,,,,0.0,0.0,0.0,,-176.8823,-23.489,0.0,4.2634
sample16.mp4,24.0,27.0,3.0,9,0.8889,1.0,0.0,0,0,0.33,3.8222,0.7171,-15.7876,10.0767,4.1696,0.4683,3.5866,21.8,0,0.0,,,,,,,0.0,0.0,0.0,,-176.8823,-23.489,0.1111,7.805
sample16.mp4,27.0,30.0,3.0,9,1.0,1.0,0.0,0,0,0.0,5.2176,0.8648,-20.6347,3.2762,5.9275,0.7812,1.5925,38.57,0,0.0,,,,,,,0.0,0.0,0.0,,-176.8823,-23.489,0.0,4.645
sample16.mp4,30.0,33.0,3.0,9,1.0,1.0,0.0,0,0,0.0,4.2244,0.7117,-23.3936,1.4739,2.8935,2.3415,1.0271,49.33,0,0.0,,,,,,,0.0,0.0,0.0,,-176.8823,-23.489,0.0,1.7182
sample16.mp4,33.0,36.0,3.0,9,1.0,1.0,0.0,0,0,0.0,3.98,1.1316,-21.8912,3.4926,1.6585,1.816,1.7158,36.82,0,0.0,,,,,,,0.0,0.0,0.0,,-176.8823,-23.489,0.0,3.6439
sample16.mp4,36.0,39.0,3.0,9,1.0,1.0,0.0,0,0,0.0,4.0267,1.1418,-20.3797,2.0169,5.7591,0.4014,1.3035,43.41,0,0.0,,,,,,,0.0,0.0,0.0,,-176.8823,-23.489,0.0,3.6002
sample16.mp4,39.0,42.0,3.0,9,1.0,1.0,0.0,0,0,0.0,1.528,0.7744,-18.5734,3.6821,-0.6619,2.6241,31.8492,3.04,0,0.0,,,,,,,0.0,0.0,0.0,,-176.8823,-23.489,0.2222,83.2355
sample16.mp4,42.0,45.0,3.0,9,1.0,1.0,0.0,0,0,0.0,1.9075,1.1199,-23.228,1.9138,-1.4864,0.66,1.2338,44.77,0,0.0,,,,,,,0.0,0.0,0.0,,-176.8823,-23.489,0.0,2.2144
sample16.mp4,45.0,48.0,3.0,9,1.0,1.0,0.0,0,0,0.0,2.0253,0.7091,-18.4423,4.9649,-0.9065,0.8093,31.6318,3.06,0,0.0,,,,,,,0.0,0.0,0.0,,-176.8823,-23.489,0.1111,43.4384
sample16.mp4,48.0,51.0,3.0,9,0.7778,1.0,0.0,0,0,0.62,3.0155,0.7033,-12.217,14.7928,-1.7187,1.9071,2.9545,25.29,0,0.0,,,,,,,0.0,0.0,0.0,,-176.8823,-23.489,0.2222,11.6081
sample16.mp4,51.0,54.0,3.0,9,1.0,1.0,0.0,0,0,0.0,2.9002,1.3419,-23.6414,4.6031,3.6073,4.4635,2.2748,30.54,0,0.0,,,,,,,0.0,0.0,0.0,,-176.8823,-23.489,0.0,4.2585
sample16.mp4,54.0,57.0,3.0,9,1.0,1.0,0.0,0,0,0.0,2.9158,0.8423,-23.6768,1.8268,-0.6016,0.5813,1.0073,49.82,0,0.0,,,,,,,0.0,0.0,0.0,,-176.8823,-23.489,0.0,1.8127
sample16.mp4,57.0,60.0,3.0,9,1.0,1.0,0.0,0,0,0.0,3.5748,1.2507,-22.8932,1.9354,-0.4329,0.5412,1.2165,45.12,0,0.0,,,,,,,0.0,0.0,0.0,,-176.8823,-23.489,0.0,2.1348
sample16.mp4,60.0,63.0,3.0,9,1.0,1.0,0.0,0,0,0.0,3.7664,1.3981,-23.3962,2.6248,-1.0081,0.6812,1.6461,37.79,0,0.0,,,,,,,0.0,0.0,0.0,,-176.8823,-23.489,0.0,2.7326
